Index,deltaCac,maxCacThreshold,targetCarrierFreq,LNBTS_id,earfcnDL,Banda,Encargado
"(nan, 'PER')",#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!
"(nan, 'CHO')",#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,Jhonattan
"('ARM.Granada_L1', 'ARM')",15,30,3225,699293,3075,2600,Juan Carlos
"('ARM.Granada_L1', 'ARM')",15,30,651,699293,3075,2600,Juan Carlos
"('ARM.Granada_L2', 'ARM')",15,30,3225,699293,3075,2600,Juan Carlos
"('ARM.Granada_L2', 'ARM')",15,30,651,699293,3075,2600,Juan Carlos
"('ARM.Granada_L3', 'ARM')",15,30,3225,699293,3075,2600,Juan Carlos
"('ARM.Granada_L3', 'ARM')",15,30,651,699293,3075,2600,Juan Carlos
"('ARM.Granada_T1', 'ARM')",15,30,3075,699293,3225,2600,Juan Carlos
"('ARM.Granada_T1', 'ARM')",15,30,651,699293,3225,2600,Juan Carlos
"('ARM.Granada_T2', 'ARM')",15,30,3075,699293,3225,2600,Juan Carlos
"('ARM.Granada_T2', 'ARM')",15,30,651,699293,3225,2600,Juan Carlos
"('ARM.Granada_T3', 'ARM')",15,30,3075,699293,3225,2600,Juan Carlos
"('ARM.Granada_T3', 'ARM')",15,30,651,699293,3225,2600,Juan Carlos
"('ARM.Granada_M1', 'ARM')",15,30,3075,699293,651,1900,Juan Carlos
"('ARM.Granada_M1', 'ARM')",15,30,3225,699293,651,1900,Juan Carlos
"('ARM.Granada_M2', 'ARM')",15,30,3075,699293,651,1900,Juan Carlos
"('ARM.Granada_M2', 'ARM')",15,30,3225,699293,651,1900,Juan Carlos
"('ARM.Granada_M3', 'ARM')",15,30,3075,699293,651,1900,Juan Carlos
"('ARM.Granada_M3', 'ARM')",15,30,3225,699293,651,1900,Juan Carlos
"('ARM.Granada_M6', 'ARM')",15,30,3075,699293,651,1900,Juan Carlos
"('ARM.Granada_M6', 'ARM')",15,30,3225,699293,651,1900,Juan Carlos
"('MAN.Centro_M4', 'MAN')",15,30,3075,699564,651,1900,German
"('MAN.Centro_M4', 'MAN')",15,30,3225,699564,651,1900,German
"('MAN.Centro_M5', 'MAN')",15,30,3075,699564,651,1900,German
"('MAN.Centro_M5', 'MAN')",15,30,3225,699564,651,1900,German
"('ARM.Armenia_L1', 'ARM')",15,30,3225,699277,3075,2600,Juan Carlos
"('ARM.Armenia_L1', 'ARM')",15,30,651,699277,3075,2600,Juan Carlos
"('ARM.Armenia_L2', 'ARM')",15,30,3225,699277,3075,2600,Juan Carlos
"('ARM.Armenia_L2', 'ARM')",15,30,651,699277,3075,2600,Juan Carlos
"('ARM.Armenia_L3', 'ARM')",15,30,3225,699277,3075,2600,Juan Carlos
"('ARM.Armenia_L3', 'ARM')",15,30,651,699277,3075,2600,Juan Carlos
"('ARM.Armenia_T1', 'ARM')",15,30,3075,699277,3225,2600,Juan Carlos
"('ARM.Armenia_T1', 'ARM')",15,30,651,699277,3225,2600,Juan Carlos
"('ARM.Armenia_T2', 'ARM')",15,30,3075,699277,3225,2600,Juan Carlos
"('ARM.Armenia_T2', 'ARM')",15,30,651,699277,3225,2600,Juan Carlos
"('ARM.Armenia_T3', 'ARM')",15,30,3075,699277,3225,2600,Juan Carlos
"('ARM.Armenia_T3', 'ARM')",15,30,651,699277,3225,2600,Juan Carlos
"('ARM.Armenia_M1', 'ARM')",15,30,3075,699277,651,1900,Juan Carlos
"('ARM.Armenia_M1', 'ARM')",15,30,3225,699277,651,1900,Juan Carlos
"('ARM.Armenia_M2', 'ARM')",15,30,3075,699277,651,1900,Juan Carlos
"('ARM.Armenia_M2', 'ARM')",15,30,3225,699277,651,1900,Juan Carlos
"('ARM.Armenia_M3', 'ARM')",15,30,3075,699277,651,1900,Juan Carlos
"('ARM.Armenia_M3', 'ARM')",15,30,3225,699277,651,1900,Juan Carlos
"('MAN.Prusia_M4', 'MAN')",15,30,3075,699565,651,1900,German
"('MAN.Prusia_M4', 'MAN')",15,30,3225,699565,651,1900,German
"('PER.Camara_L1', 'PER')",15,30,3225,699649,3075,2600,Jhonattan
"('PER.Camara_L1', 'PER')",15,30,651,699649,3075,2600,Jhonattan
"('PER.Camara_L2', 'PER')",15,30,3225,699649,3075,2600,Jhonattan
"('PER.Camara_L2', 'PER')",15,30,651,699649,3075,2600,Jhonattan
"('PER.Camara_T1', 'PER')",15,30,3075,699649,3225,2600,Jhonattan
"('PER.Camara_T1', 'PER')",15,30,651,699649,3225,2600,Jhonattan
"('PER.Camara_T2', 'PER')",15,30,3075,699649,3225,2600,Jhonattan
"('PER.Camara_T2', 'PER')",15,30,651,699649,3225,2600,Jhonattan
"('PER.Camara_M1', 'PER')",15,30,3075,699649,651,1900,Jhonattan
"('PER.Camara_M1', 'PER')",15,30,3225,699649,651,1900,Jhonattan
"('PER.Camara_M2', 'PER')",15,30,3075,699649,651,1900,Jhonattan
"('PER.Camara_M2', 'PER')",15,30,3225,699649,651,1900,Jhonattan
"('PER.Camara_M3', 'PER')",15,30,3075,699649,651,1900,Jhonattan
"('PER.Camara_M3', 'PER')",15,30,3225,699649,651,1900,Jhonattan
"('CAD.Samana-2_L1', 'CAD')",15,30,3225,699316,3075,2600,German
"('CAD.Samana-2_L1', 'CAD')",15,30,651,699316,3075,2600,German
"('CAD.Samana-2_L2', 'CAD')",15,30,3225,699316,3075,2600,German
"('CAD.Samana-2_L2', 'CAD')",15,30,651,699316,3075,2600,German
"('CAD.Samana-2_L3', 'CAD')",15,30,3225,699316,3075,2600,German
"('CAD.Samana-2_L3', 'CAD')",15,30,651,699316,3075,2600,German
"('CAD.Samana-2_T1', 'CAD')",15,30,3075,699316,3225,2600,German
"('CAD.Samana-2_T1', 'CAD')",15,30,651,699316,3225,2600,German
"('CAD.Samana-2_T2', 'CAD')",15,30,3075,699316,3225,2600,German
"('CAD.Samana-2_T2', 'CAD')",15,30,651,699316,3225,2600,German
"('CAD.Samana-2_T3', 'CAD')",15,30,3075,699316,3225,2600,German
"('CAD.Samana-2_T3', 'CAD')",15,30,651,699316,3225,2600,German
"('CAD.Samana-2_M1', 'CAD')",15,30,3075,699316,651,1900,German
"('CAD.Samana-2_M1', 'CAD')",15,30,3225,699316,651,1900,German
"('CAD.Samana-2_M2', 'CAD')",15,30,3075,699316,651,1900,German
"('CAD.Samana-2_M2', 'CAD')",15,30,3225,699316,651,1900,German
"('CAD.Samana-2_M3', 'CAD')",15,30,3075,699316,651,1900,German
"('CAD.Samana-2_M3', 'CAD')",15,30,3225,699316,651,1900,German
"('QUI.Tebaida-1_M3', 'QUI')",15,30,3100,699582,651,1900,Juan Carlos
"('CAD.Palestina_L1', 'CAD')",15,30,3225,699451,3075,2600,German
"('CAD.Palestina_L1', 'CAD')",15,30,626,699451,3075,2600,German
"('CAD.Palestina_L2', 'CAD')",15,30,3225,699451,3075,2600,German
"('CAD.Palestina_L2', 'CAD')",15,30,626,699451,3075,2600,German
"('CAD.Palestina_L3', 'CAD')",15,30,3225,699451,3075,2600,German
"('CAD.Palestina_L3', 'CAD')",15,30,626,699451,3075,2600,German
"('CAD.Palestina_T1', 'CAD')",15,30,3075,699451,3225,2600,German
"('CAD.Palestina_T1', 'CAD')",15,30,626,699451,3225,2600,German
"('CAD.Palestina_T2', 'CAD')",15,30,3075,699451,3225,2600,German
"('CAD.Palestina_T2', 'CAD')",15,30,626,699451,3225,2600,German
"('CAD.Palestina_T3', 'CAD')",15,30,3075,699451,3225,2600,German
"('CAD.Palestina_T3', 'CAD')",15,30,626,699451,3225,2600,German
"('CAD.Palestina_M1', 'CAD')",15,30,3075,699451,626,1900,German
"('CAD.Palestina_M1', 'CAD')",15,30,3225,699451,626,1900,German
"('CAD.Palestina_M2', 'CAD')",15,30,3075,699451,626,1900,German
"('CAD.Palestina_M2', 'CAD')",15,30,3225,699451,626,1900,German
"('CAD.Palestina_M3', 'CAD')",15,30,3075,699451,626,1900,German
"('CAD.Palestina_M3', 'CAD')",15,30,3225,699451,626,1900,German
"('CAD.El Trebol_L2', 'CAD')",15,30,3225,699418,3075,2600,German
"('CAD.El Trebol_L2', 'CAD')",15,30,651,699418,3075,2600,German
"('CAD.El Trebol_T2', 'CAD')",15,30,3075,699418,3225,2600,German
"('CAD.El Trebol_T2', 'CAD')",15,30,651,699418,3225,2600,German
"('CAD.El Trebol_M1', 'CAD')",15,30,3075,699418,651,1900,German
"('CAD.El Trebol_M1', 'CAD')",15,30,3225,699418,651,1900,German
"('CAD.El Trebol_M2', 'CAD')",15,30,3075,699418,651,1900,German
"('CAD.El Trebol_M2', 'CAD')",15,30,3225,699418,651,1900,German
"('CAD.El Trebol_M3', 'CAD')",15,30,3075,699418,651,1900,German
"('CAD.El Trebol_M3', 'CAD')",15,30,3225,699418,651,1900,German
"('RIS.Belen de Umbria-2_M4', 'RIS')",15,30,3075,699597,626,1900,Jhonattan
"('RIS.Belen de Umbria-2_M4', 'RIS')",15,30,3225,699597,626,1900,Jhonattan
"('MAN.Nueva Terminal_L1', 'MAN')",15,30,3225,699248,3075,2600,German
"('MAN.Nueva Terminal_L1', 'MAN')",15,30,651,699248,3075,2600,German
"('MAN.Nueva Terminal_L2', 'MAN')",15,30,3225,699248,3075,2600,German
"('MAN.Nueva Terminal_L2', 'MAN')",15,30,651,699248,3075,2600,German
"('MAN.Nueva Terminal_L3', 'MAN')",15,30,3225,699248,3075,2600,German
"('MAN.Nueva Terminal_L3', 'MAN')",15,30,651,699248,3075,2600,German
"('MAN.Nueva Terminal_T1', 'MAN')",15,30,3075,699248,3225,2600,German
"('MAN.Nueva Terminal_T1', 'MAN')",15,30,651,699248,3225,2600,German
"('MAN.Nueva Terminal_T2', 'MAN')",15,30,3075,699248,3225,2600,German
"('MAN.Nueva Terminal_T2', 'MAN')",15,30,651,699248,3225,2600,German
"('MAN.Nueva Terminal_T3', 'MAN')",15,30,3075,699248,3225,2600,German
"('MAN.Nueva Terminal_T3', 'MAN')",15,30,651,699248,3225,2600,German
"('MAN.Nueva Terminal_M1', 'MAN')",15,30,3075,699248,651,1900,German
"('MAN.Nueva Terminal_M1', 'MAN')",15,30,3225,699248,651,1900,German
"('MAN.Nueva Terminal_M2', 'MAN')",15,30,3075,699248,651,1900,German
"('MAN.Nueva Terminal_M2', 'MAN')",15,30,3225,699248,651,1900,German
"('MAN.Nueva Terminal_M3', 'MAN')",15,30,3075,699248,651,1900,German
"('MAN.Nueva Terminal_M3', 'MAN')",15,30,3225,699248,651,1900,German
"('CHO.Condoto_L1', 'CHO')",15,30,3225,699616,3075,2600,Camilo
"('CHO.Condoto_L1', 'CHO')",15,30,626,699616,3075,2600,Camilo
"('CHO.Condoto_L2', 'CHO')",15,30,3225,699616,3075,2600,Camilo
"('CHO.Condoto_L2', 'CHO')",15,30,626,699616,3075,2600,Camilo
"('CHO.Condoto_L3', 'CHO')",15,30,3225,699616,3075,2600,Camilo
"('CHO.Condoto_L3', 'CHO')",15,30,626,699616,3075,2600,Camilo
"('CHO.Condoto_T1', 'CHO')",15,30,3075,699616,3225,2600,Camilo
"('CHO.Condoto_T1', 'CHO')",15,30,626,699616,3225,2600,Camilo
"('CHO.Condoto_T2', 'CHO')",15,30,3075,699616,3225,2600,Camilo
"('CHO.Condoto_T2', 'CHO')",15,30,626,699616,3225,2600,Camilo
"('CHO.Condoto_T3', 'CHO')",15,30,3075,699616,3225,2600,Camilo
"('CHO.Condoto_T3', 'CHO')",15,30,626,699616,3225,2600,Camilo
"('CHO.Condoto_M1', 'CHO')",15,30,3075,699616,626,1900,Camilo
"('CHO.Condoto_M1', 'CHO')",15,30,3225,699616,626,1900,Camilo
"('CHO.Condoto_M2', 'CHO')",15,30,3075,699616,626,1900,Camilo
"('CHO.Condoto_M2', 'CHO')",15,30,3225,699616,626,1900,Camilo
"('CHO.Condoto_M3', 'CHO')",15,30,3075,699616,626,1900,Camilo
"('CHO.Condoto_M3', 'CHO')",15,30,3225,699616,626,1900,Camilo
"('QUI.Genova_M1', 'QUI')",15,65,3100,699583,626,1900,Juan Carlos
"('CAD.Bonafont_M1', 'CAD')",15,30,3100,699598,651,1900,German
"('CAD.Bonafont_M2', 'CAD')",15,30,3100,699598,651,1900,German
"('QUB.Yesquita_L1', 'QUB')",15,30,3225,699273,3075,2600,Camilo
"('QUB.Yesquita_L1', 'QUB')",15,30,626,699273,3075,2600,Camilo
"('QUB.Yesquita_L2', 'QUB')",15,30,3225,699273,3075,2600,Camilo
"('QUB.Yesquita_L2', 'QUB')",15,30,626,699273,3075,2600,Camilo
"('QUB.Yesquita_L3', 'QUB')",15,30,3225,699273,3075,2600,Camilo
"('QUB.Yesquita_L3', 'QUB')",15,30,626,699273,3075,2600,Camilo
"('QUB.Yesquita_T1', 'QUB')",15,30,3075,699273,3225,2600,Camilo
"('QUB.Yesquita_T1', 'QUB')",15,30,626,699273,3225,2600,Camilo
"('QUB.Yesquita_T2', 'QUB')",15,30,3075,699273,3225,2600,Camilo
"('QUB.Yesquita_T2', 'QUB')",15,30,626,699273,3225,2600,Camilo
"('QUB.Yesquita_T3', 'QUB')",15,30,3075,699273,3225,2600,Camilo
"('QUB.Yesquita_T3', 'QUB')",15,30,626,699273,3225,2600,Camilo
"('QUB.Yesquita_M1', 'QUB')",15,30,3075,699273,626,1900,Camilo
"('QUB.Yesquita_M1', 'QUB')",15,30,3225,699273,626,1900,Camilo
"('QUB.Yesquita_M2', 'QUB')",15,30,3075,699273,626,1900,Camilo
"('QUB.Yesquita_M2', 'QUB')",15,30,3225,699273,626,1900,Camilo
"('QUB.Yesquita_M3', 'QUB')",15,30,3075,699273,626,1900,Camilo
"('QUB.Yesquita_M3', 'QUB')",15,30,3225,699273,626,1900,Camilo
"('QUB.San Judas_M1', 'QUB')",15,65,3100,699633,626,1900,Camilo
"('QUB.San Judas_M2', 'QUB')",15,65,3100,699633,626,1900,Camilo
"('QUB.San Judas_M3', 'QUB')",15,65,3100,699633,626,1900,Camilo
"('QUB.San Judas_M4', 'QUB')",15,65,3100,699633,626,1900,Camilo
"('RIS.Caimalito_M1', 'RIS')",15,65,3100,699601,626,1900,Jhonattan
"('RIS.Caimalito_M3', 'RIS')",15,65,3100,699601,626,1900,Jhonattan
"('RIS.Santa Rosa-2_M4', 'RIS')",15,30,3075,699641,626,1900,Jhonattan
"('RIS.Santa Rosa-2_M4', 'RIS')",15,30,3225,699641,626,1900,Jhonattan
"('ARM.Campestre_L1', 'ARM')",15,30,3225,699310,3075,2600,Juan Carlos
"('ARM.Campestre_L1', 'ARM')",15,30,651,699310,3075,2600,Juan Carlos
"('ARM.Campestre_L2', 'ARM')",15,30,3225,699310,3075,2600,Juan Carlos
"('ARM.Campestre_L2', 'ARM')",15,30,651,699310,3075,2600,Juan Carlos
"('ARM.Campestre_L3', 'ARM')",15,30,3225,699310,3075,2600,Juan Carlos
"('ARM.Campestre_L3', 'ARM')",15,30,651,699310,3075,2600,Juan Carlos
"('ARM.Campestre_T1', 'ARM')",15,30,3075,699310,3225,2600,Juan Carlos
"('ARM.Campestre_T1', 'ARM')",15,30,651,699310,3225,2600,Juan Carlos
"('ARM.Campestre_T2', 'ARM')",15,30,3075,699310,3225,2600,Juan Carlos
"('ARM.Campestre_T2', 'ARM')",15,30,651,699310,3225,2600,Juan Carlos
"('ARM.Campestre_T3', 'ARM')",15,30,3075,699310,3225,2600,Juan Carlos
"('ARM.Campestre_T3', 'ARM')",15,30,651,699310,3225,2600,Juan Carlos
"('ARM.Campestre_M1', 'ARM')",15,30,3075,699310,651,1900,Juan Carlos
"('ARM.Campestre_M1', 'ARM')",15,30,3225,699310,651,1900,Juan Carlos
"('ARM.Campestre_M2', 'ARM')",15,30,3075,699310,651,1900,Juan Carlos
"('ARM.Campestre_M2', 'ARM')",15,30,3225,699310,651,1900,Juan Carlos
"('ARM.Campestre_M3', 'ARM')",15,30,3075,699310,651,1900,Juan Carlos
"('ARM.Campestre_M3', 'ARM')",15,30,3225,699310,651,1900,Juan Carlos
"('CAD.Manzanares-3_L1', 'CAD')",15,30,3225,699388,3075,2600,German
"('CAD.Manzanares-3_L1', 'CAD')",15,30,626,699388,3075,2600,German
"('CAD.Manzanares-3_L2', 'CAD')",15,30,3225,699388,3075,2600,German
"('CAD.Manzanares-3_L2', 'CAD')",15,30,626,699388,3075,2600,German
"('CAD.Manzanares-3_T1', 'CAD')",15,30,3075,699388,3225,2600,German
"('CAD.Manzanares-3_T1', 'CAD')",15,30,626,699388,3225,2600,German
"('CAD.Manzanares-3_T2', 'CAD')",15,30,3075,699388,3225,2600,German
"('CAD.Manzanares-3_T2', 'CAD')",15,30,626,699388,3225,2600,German
"('CAD.Manzanares-3_M1', 'CAD')",15,30,3075,699388,626,1900,German
"('CAD.Manzanares-3_M1', 'CAD')",15,30,3225,699388,626,1900,German
"('CAD.Manzanares-3_M2', 'CAD')",15,30,3075,699388,626,1900,German
"('CAD.Manzanares-3_M2', 'CAD')",15,30,3225,699388,626,1900,German
"('RIS.Morelia_L1', 'RIS')",15,30,3225,699427,3075,2600,Jhonattan
"('RIS.Morelia_L1', 'RIS')",15,30,651,699427,3075,2600,Jhonattan
"('RIS.Morelia_L2', 'RIS')",15,30,3225,699427,3075,2600,Jhonattan
"('RIS.Morelia_L2', 'RIS')",15,30,651,699427,3075,2600,Jhonattan
"('RIS.Morelia_L3', 'RIS')",15,30,3225,699427,3075,2600,Jhonattan
"('RIS.Morelia_L3', 'RIS')",15,30,651,699427,3075,2600,Jhonattan
"('RIS.Morelia_T1', 'RIS')",15,30,3075,699427,3225,2600,Jhonattan
"('RIS.Morelia_T1', 'RIS')",15,30,651,699427,3225,2600,Jhonattan
"('RIS.Morelia_T2', 'RIS')",15,30,3075,699427,3225,2600,Jhonattan
"('RIS.Morelia_T2', 'RIS')",15,30,651,699427,3225,2600,Jhonattan
"('RIS.Morelia_T3', 'RIS')",15,30,3075,699427,3225,2600,Jhonattan
"('RIS.Morelia_T3', 'RIS')",15,30,651,699427,3225,2600,Jhonattan
"('RIS.Morelia_M1', 'RIS')",15,30,3075,699427,651,1900,Jhonattan
"('RIS.Morelia_M1', 'RIS')",15,30,3225,699427,651,1900,Jhonattan
"('RIS.Morelia_M2', 'RIS')",15,30,3075,699427,651,1900,Jhonattan
"('RIS.Morelia_M2', 'RIS')",15,30,3225,699427,651,1900,Jhonattan
"('RIS.Morelia_M3', 'RIS')",15,30,3075,699427,651,1900,Jhonattan
"('RIS.Morelia_M3', 'RIS')",15,30,3225,699427,651,1900,Jhonattan
"('ARM.La Patria_L1', 'ARM')",15,30,3225,699298,3075,2600,Juan Carlos
"('ARM.La Patria_L1', 'ARM')",15,30,651,699298,3075,2600,Juan Carlos
"('ARM.La Patria_L2', 'ARM')",15,30,3225,699298,3075,2600,Juan Carlos
"('ARM.La Patria_L2', 'ARM')",15,30,651,699298,3075,2600,Juan Carlos
"('ARM.La Patria_L3', 'ARM')",15,30,3225,699298,3075,2600,Juan Carlos
"('ARM.La Patria_L3', 'ARM')",15,30,651,699298,3075,2600,Juan Carlos
"('ARM.La Patria_T1', 'ARM')",15,30,3075,699298,3225,2600,Juan Carlos
"('ARM.La Patria_T1', 'ARM')",15,30,651,699298,3225,2600,Juan Carlos
"('ARM.La Patria_T2', 'ARM')",15,30,3075,699298,3225,2600,Juan Carlos
"('ARM.La Patria_T2', 'ARM')",15,30,651,699298,3225,2600,Juan Carlos
"('ARM.La Patria_T3', 'ARM')",15,30,3075,699298,3225,2600,Juan Carlos
"('ARM.La Patria_T3', 'ARM')",15,30,651,699298,3225,2600,Juan Carlos
"('ARM.La Patria_M1', 'ARM')",15,30,3075,699298,651,1900,Juan Carlos
"('ARM.La Patria_M1', 'ARM')",15,30,3225,699298,651,1900,Juan Carlos
"('ARM.La Patria_M2', 'ARM')",15,30,3075,699298,651,1900,Juan Carlos
"('ARM.La Patria_M2', 'ARM')",15,30,3225,699298,651,1900,Juan Carlos
"('ARM.La Patria_M3', 'ARM')",15,30,3075,699298,651,1900,Juan Carlos
"('ARM.La Patria_M3', 'ARM')",15,30,3225,699298,651,1900,Juan Carlos
"('ARM.Villa Laura_L1', 'ARM')",15,30,3225,699307,3075,2600,Juan Carlos
"('ARM.Villa Laura_L1', 'ARM')",15,30,651,699307,3075,2600,Juan Carlos
"('ARM.Villa Laura_L2', 'ARM')",15,30,3225,699307,3075,2600,Juan Carlos
"('ARM.Villa Laura_L2', 'ARM')",15,30,651,699307,3075,2600,Juan Carlos
"('ARM.Villa Laura_L3', 'ARM')",15,30,3225,699307,3075,2600,Juan Carlos
"('ARM.Villa Laura_L3', 'ARM')",15,30,651,699307,3075,2600,Juan Carlos
"('ARM.Villa Laura_T1', 'ARM')",15,30,3075,699307,3225,2600,Juan Carlos
"('ARM.Villa Laura_T1', 'ARM')",15,30,651,699307,3225,2600,Juan Carlos
"('ARM.Villa Laura_T2', 'ARM')",15,30,3075,699307,3225,2600,Juan Carlos
"('ARM.Villa Laura_T2', 'ARM')",15,30,651,699307,3225,2600,Juan Carlos
"('ARM.Villa Laura_T3', 'ARM')",15,30,3075,699307,3225,2600,Juan Carlos
"('ARM.Villa Laura_T3', 'ARM')",15,30,651,699307,3225,2600,Juan Carlos
"('ARM.Villa Laura_M1', 'ARM')",15,30,3075,699307,651,1900,Juan Carlos
"('ARM.Villa Laura_M1', 'ARM')",15,30,3225,699307,651,1900,Juan Carlos
"('ARM.Villa Laura_M2', 'ARM')",15,30,3075,699307,651,1900,Juan Carlos
"('ARM.Villa Laura_M2', 'ARM')",15,30,3225,699307,651,1900,Juan Carlos
"('ARM.Villa Laura_M3', 'ARM')",15,30,3075,699307,651,1900,Juan Carlos
"('ARM.Villa Laura_M3', 'ARM')",15,30,3225,699307,651,1900,Juan Carlos
"('QUI.Pijao Parque_L1', 'QUI')",15,30,3225,699321,3075,2600,Juan Carlos
"('QUI.Pijao Parque_L1', 'QUI')",15,30,651,699321,3075,2600,Juan Carlos
"('QUI.Pijao Parque_L2', 'QUI')",15,30,3225,699321,3075,2600,Juan Carlos
"('QUI.Pijao Parque_L2', 'QUI')",15,30,651,699321,3075,2600,Juan Carlos
"('QUI.Pijao Parque_L3', 'QUI')",15,30,3225,699321,3075,2600,Juan Carlos
"('QUI.Pijao Parque_L3', 'QUI')",15,30,651,699321,3075,2600,Juan Carlos
"('QUI.Pijao Parque_T1', 'QUI')",15,30,3075,699321,3225,2600,Juan Carlos
"('QUI.Pijao Parque_T1', 'QUI')",15,30,651,699321,3225,2600,Juan Carlos
"('QUI.Pijao Parque_T2', 'QUI')",15,30,3075,699321,3225,2600,Juan Carlos
"('QUI.Pijao Parque_T2', 'QUI')",15,30,651,699321,3225,2600,Juan Carlos
"('QUI.Pijao Parque_T3', 'QUI')",15,30,3075,699321,3225,2600,Juan Carlos
"('QUI.Pijao Parque_T3', 'QUI')",15,30,651,699321,3225,2600,Juan Carlos
"('QUI.Pijao Parque_M1', 'QUI')",15,30,3075,699321,651,1900,Juan Carlos
"('QUI.Pijao Parque_M1', 'QUI')",15,30,3225,699321,651,1900,Juan Carlos
"('QUI.Pijao Parque_M2', 'QUI')",15,30,3075,699321,651,1900,Juan Carlos
"('QUI.Pijao Parque_M2', 'QUI')",15,30,3225,699321,651,1900,Juan Carlos
"('QUI.Pijao Parque_M3', 'QUI')",15,30,3075,699321,651,1900,Juan Carlos
"('QUI.Pijao Parque_M3', 'QUI')",15,30,3225,699321,651,1900,Juan Carlos
"('ARM.Bosque_L1', 'ARM')",15,30,3225,699279,3075,2600,Juan Carlos
"('ARM.Bosque_L1', 'ARM')",15,30,651,699279,3075,2600,Juan Carlos
"('ARM.Bosque_L2', 'ARM')",15,30,3225,699279,3075,2600,Juan Carlos
"('ARM.Bosque_L2', 'ARM')",15,30,651,699279,3075,2600,Juan Carlos
"('ARM.Bosque_L3', 'ARM')",15,30,3225,699279,3075,2600,Juan Carlos
"('ARM.Bosque_L3', 'ARM')",15,30,651,699279,3075,2600,Juan Carlos
"('ARM.Bosque_T1', 'ARM')",15,30,3075,699279,3225,2600,Juan Carlos
"('ARM.Bosque_T1', 'ARM')",15,30,651,699279,3225,2600,Juan Carlos
"('ARM.Bosque_T2', 'ARM')",15,30,3075,699279,3225,2600,Juan Carlos
"('ARM.Bosque_T2', 'ARM')",15,30,651,699279,3225,2600,Juan Carlos
"('ARM.Bosque_T3', 'ARM')",15,30,3075,699279,3225,2600,Juan Carlos
"('ARM.Bosque_T3', 'ARM')",15,30,651,699279,3225,2600,Juan Carlos
"('ARM.Bosque_M1', 'ARM')",15,30,3075,699279,651,1900,Juan Carlos
"('ARM.Bosque_M1', 'ARM')",15,30,3225,699279,651,1900,Juan Carlos
"('ARM.Bosque_M2', 'ARM')",15,30,3075,699279,651,1900,Juan Carlos
"('ARM.Bosque_M2', 'ARM')",15,30,3225,699279,651,1900,Juan Carlos
"('ARM.Bosque_M3', 'ARM')",15,30,3075,699279,651,1900,Juan Carlos
"('ARM.Bosque_M3', 'ARM')",15,30,3225,699279,651,1900,Juan Carlos
"('PER.Cuba-3_M4', 'PER')",15,30,3075,699527,651,1900,Jhonattan
"('PER.Cuba-3_M4', 'PER')",15,30,3225,699527,651,1900,Jhonattan
"('PER.Almacafe_L1', 'PER')",15,30,3225,699486,3075,2600,Jhonattan
"('PER.Almacafe_L1', 'PER')",15,30,651,699486,3075,2600,Jhonattan
"('PER.Almacafe_L2', 'PER')",15,30,3225,699486,3075,2600,Jhonattan
"('PER.Almacafe_L2', 'PER')",15,30,651,699486,3075,2600,Jhonattan
"('PER.Almacafe_L3', 'PER')",15,30,3225,699486,3075,2600,Jhonattan
"('PER.Almacafe_L3', 'PER')",15,30,651,699486,3075,2600,Jhonattan
"('PER.Almacafe_T1', 'PER')",15,30,3075,699486,3225,2600,Jhonattan
"('PER.Almacafe_T1', 'PER')",15,30,651,699486,3225,2600,Jhonattan
"('PER.Almacafe_T2', 'PER')",15,30,3075,699486,3225,2600,Jhonattan
"('PER.Almacafe_T2', 'PER')",15,30,651,699486,3225,2600,Jhonattan
"('PER.Almacafe_T3', 'PER')",15,30,3075,699486,3225,2600,Jhonattan
"('PER.Almacafe_T3', 'PER')",15,30,651,699486,3225,2600,Jhonattan
"('PER.Almacafe_M1', 'PER')",15,30,3075,699486,651,1900,Jhonattan
"('PER.Almacafe_M1', 'PER')",15,30,3225,699486,651,1900,Jhonattan
"('PER.Almacafe_M2', 'PER')",15,30,3075,699486,651,1900,Jhonattan
"('PER.Almacafe_M2', 'PER')",15,30,3225,699486,651,1900,Jhonattan
"('PER.Almacafe_M3', 'PER')",15,30,3075,699486,651,1900,Jhonattan
"('PER.Almacafe_M3', 'PER')",15,30,3225,699486,651,1900,Jhonattan
"('ARM.La Milagrosa_L1', 'ARM')",15,30,3225,699297,3075,2600,Juan Carlos
"('ARM.La Milagrosa_L1', 'ARM')",15,30,651,699297,3075,2600,Juan Carlos
"('ARM.La Milagrosa_L2', 'ARM')",15,30,3225,699297,3075,2600,Juan Carlos
"('ARM.La Milagrosa_L2', 'ARM')",15,30,651,699297,3075,2600,Juan Carlos
"('ARM.La Milagrosa_L3', 'ARM')",15,30,3225,699297,3075,2600,Juan Carlos
"('ARM.La Milagrosa_L3', 'ARM')",15,30,651,699297,3075,2600,Juan Carlos
"('ARM.La Milagrosa_T1', 'ARM')",15,30,3075,699297,3225,2600,Juan Carlos
"('ARM.La Milagrosa_T1', 'ARM')",15,30,651,699297,3225,2600,Juan Carlos
"('ARM.La Milagrosa_T2', 'ARM')",15,30,3075,699297,3225,2600,Juan Carlos
"('ARM.La Milagrosa_T2', 'ARM')",15,30,651,699297,3225,2600,Juan Carlos
